corp_ticker,name,recept_no,flr_nm,recept_date,rm
069510,[기재정정]사업보고서 (2024.12),20250814002060,에스텍,20250814,연
234300,[기재정정]사업보고서 (2024.12),20250410002177,에스트래픽,20250410,연
039440,[기재정정]사업보고서 (2024.12),20250714000213,에스티아이,20250714,연
098660,사업보고서 (2024.12),20250320000732,에스티오,20250320,연
052020,[기재정정]사업보고서 (2024.12),20250814003185,에스티큐브,20250814,연
237690,[기재정정]사업보고서 (2024.12),20250814002070,에스티팜,20250814,연
050760,사업보고서 (2024.12),20250318000451,에스폴리텍,20250318,연
288620,사업보고서 (2024.12),20250320001331,에스퓨얼셀,20250320,연
443670,사업보고서 (2024.12),20250318001250,에스피소프트,20250318,연
317830,[첨부추가]사업보고서 (2024.12),20250321001744,에스피시스템스,20250321,연
058610,사업보고서 (2024.12),20250318000311,에스피지,20250318,연
043340,사업보고서 (2024.12),20250314001611,에쎈테크,20250314,
023960,[기재정정]사업보고서 (2024.12),20250326001145,에쓰씨엔지니어링,20250326,연
163280,사업보고서 (2024.12),20250318000901,에어레인,20250318,
298690,사업보고서 (2024.12),20250317000731,에어부산,20250317,
054630,사업보고서 (2024.12),20250407004342,에이디칩스,20250407,연
054630,사업보고서제출기한연장신고서 (2024.12),20250320001243,에이디칩스,20250320,
200710,[기재정정]사업보고서 (2024.12),20250814004488,에이디테크놀로지,20250814,연
475580,사업보고서 (2024.12),20250319000305,에이럭스,20250319,연
096690,사업보고서 (2024.12),20250320001669,에이루트,20250320,연
078520,사업보고서 (2024.12),20250321001828,에이블씨엔씨,20250321,연
298380,사업보고서 (2024.12),20250313001013,에이비엘바이오,20250313,연
203400,[기재정정]사업보고서 (2024.12),20250814002770,에이비온,20250814,연
195990,사업보고서 (2024.12),20250320001144,에이비프로바이오,20250320,연
003800,[기재정정]사업보고서 (2024.12),20250305000801,에이스침대,20250306,연
088800,사업보고서 (2024.12),20250321001979,에이스테크,20250321,연
241840,사업보고서 (2024.12),20250320001255,에이스토리,20250320,연
453860,사업보고서 (2024.12),20250321000295,에이에스텍,20250321,
312610,사업보고서 (2024.12),20250318000018,에이에프더블류,20250318,
015260,사업보고서 (2024.12),20250321001897,에이엔피,20250321,연
172670,사업보고서 (2024.12),20250321000568,에이엘티,20250321,연
481070,사업보고서 (2024.12),20250402000573,에이유브랜즈,20250402,연
140910,사업보고서 (2024.12),20250314000900,에이리츠,20250314,
445090,사업보고서 (2024.12),20250320001224,에이직랜드,20250320,연
039570,[기재정정]사업보고서 (2024.12),20250812000577,HDC랩스,20250812,연
089470,[첨부정정]사업보고서 (2024.12),20250812000172,HDC현대EP,20250812,연
009540,사업보고서 (2024.12),20250318001131,HD한국조선해양,20250318,연
267270,[기재정정]사업보고서 (2024.12),20250327000348,HD현대건설기계,20250327,연
443060,[기재정정]사업보고서 (2024.12),20250509000499,HD현대마린솔루션,20250509,연
071970,사업보고서 (2024.12),20250317000801,HD현대마린엔진,20250317,연
267250,사업보고서 (2024.12),20250319001012,HD현대,20250319,연
322000,[기재정정]사업보고서 (2024.12),20250317000724,HD현대에너지솔루션,20250317,연
042670,[기재정정]사업보고서 (2024.12),20250418000372,HD현대인프라코어,20250418,연
267260,[기재정정]사업보고서 (2024.12),20250320001309,HD현대일렉트릭,20250320,연
329180,사업보고서 (2024.12),20250318000897,HD현대중공업,20250318,연
295310,사업보고서 (2024.12),20250321001984,에이치브이엠,20250321,
297890,[기재정정]사업보고서 (2024.12),20250814002911,HB솔루션,20250814,연
440290,사업보고서 (2024.12),20250319000583,HB인베스트먼트,20250319,
078150,사업보고서 (2024.12),20250317000922,HB테크놀러지,20250317,연
072990,사업보고서 (2024.12),20250318001180,에이치시티,20250318,연
036640,사업보고서 (2024.12),20250318000433,HRS,20250318,연
002460,사업보고서 (2024.12),20250320001481,HS화성,20250320,연
487570,사업보고서 (2024.12),20250312000990,HS효성,20250312,연
298050,사업보고서 (2024.12),20250312001093,HS효성첨단소재,20250312,연
044990,사업보고서 (2024.12),20250306000588,에이치엔에스하이텍,20250306,연
028300,사업보고서 (2024.12),20250321001860,HLB,20250321,연
003580,사업보고서 (2024.12),20250319000687,HLB글로벌,20250319,연
278650,사업보고서 (2024.12),20250318001352,HLB바이오스텝,20250318,연
067630,사업보고서 (2024.12),20250320001719,HLB생명과학,20250320,연
187420,사업보고서 (2024.12),20250320001497,HLB제넥스,20250320,연
047920,[첨부정정]사업보고서 (2024.12),20250318001392,HLB제약,20250318,
115450,사업보고서 (2024.12),20250317000746,HLB테라퓨틱스,20250317,연
046210,[기재정정]사업보고서 (2024.12),20250718000385,HLB파나진,20250718,연
196300,사업보고서 (2024.12),20250321001807,HLB펩,20250321,
239610,사업보고서 (2024.12),20250318000842,에이치엘사이언스,20250318,연
036170,사업보고서 (2024.12),20250320000754,에이치엠넥스,20250320,
011200,사업보고서 (2024.12),20250318000828,HMM,20250318,연
148930,사업보고서 (2024.12),20250320000454,에이치와이티씨,20250320,연
376270,사업보고서 (2024.12),20250321001055,에이치이엠파마,20250321,
044780,사업보고서 (2024.12),20250318000852,에이치케이,20250318,연
195940,사업보고서 (2024.12),20250318000969,HK이노엔,20250318,
403870,사업보고서 (2024.12),20250320001013,HPSP,20250320,
357230,[기재정정]사업보고서 (2024.12),20250814003272,에이치피오,20250814,연
355690,사업보고서 (2024.12),20250320000893,에이텀,20250320,연
071670,[기재정정]사업보고서 (2024.12),20250328001826,에이테크솔루션,20250328,연
045660,사업보고서 (2024.12),20250320001656,에이텍,20250320,연
224110,사업보고서 (2024.12),20250320001645,에이텍모빌리티,20250320,연
021080,사업보고서 (2024.12),20250311001310,에이티넘인베스트,20250312,
200470,사업보고서 (2024.12),20250320000984,에이팩트,20250320,
262260,사업보고서 (2024.12),20250319000745,에이프로,20250319,연
003060,사업보고서 (2024.12),20250314001189,에이프로젠바이오로직스,20250314,연
007460,사업보고서 (2024.12),20250321001573,에이프로젠,20250321,연
397030,사업보고서 (2024.12),20250313000475,에이프릴바이오,20250313,
244920,사업보고서 (2024.12),20250320001609,에이플러스에셋,20250320,연
265520,사업보고서 (2024.12),20250320001493,AP시스템,20250320,연
278470,사업보고서 (2024.12),20250321001576,에이피알,20250321,연
054620,사업보고서 (2024.12),20250321001983,APS,20250321,연
211270,사업보고서 (2024.12),20250319000342,AP위성,20250319,
109960,사업보고서 (2024.12),20250314001177,앱토크롬,20250314,연
230240,사업보고서 (2024.12),20250319000876,에치에프알,20250319,연
230360,사업보고서 (2024.12),20250320001717,에코마케팅,20250320,연
038870,[기재정정]사업보고서 (2024.12),20250926000723,에코바이오,20250926,연
097780,[기재정정]사업보고서 (2024.12),20250325000414,에코볼트,20250325,연
448280,[기재정정]사업보고서 (2024.12),20250331004128,에코아이,20250331,연
101360,[기재정정]사업보고서 (2024.12),20250814003137,에코앤드림,20250814,연
128540,사업보고서 (2024.12),20250321001448,에코캡,20250321,연
086520,사업보고서 (2024.12),20250318001116,에코프로,20250318,연
450080,[기재정정]사업보고서 (2024.12),20250402002504,에코프로머티,20250402,
247540,[기재정정]사업보고서 (2024.12),20250325000761,에코프로비엠,20250325,연
383310,[기재정정]사업보고서 (2024.12),20250814003200,에코프로에이치엔,20250814,연
038110,사업보고서 (2024.12),20250318000882,에코플라스틱,20250318,연
073540,사업보고서 (2024.12),20250321001679,에프알텍,20250321,연
064850,[기재정정]사업보고서 (2024.12),20250811000299,에프앤가이드,20250811,연
214270,사업보고서 (2024.12),20250321001963,FSN,20250321,연
036810,사업보고서 (2024.12),20250318001389,에프에스티,20250318,연
173940,사업보고서 (2024.12),20250318000973,에프엔씨엔터,20250318,연
083500,[기재정정]사업보고서 (2024.12),20250813000286,에프엔에스테크,20250813,연
054940,사업보고서 (2024.12),20250320000973,엑사이엔씨,20250320,연
950130,[기재정정]사업보고서 (2024.12),20250814003527,엑세스바이오,20250814,연
373110,사업보고서 (2024.12),20250320001748,엑셀세라퓨틱스,20250320,연
205100,사업보고서 (2024.12),20250321000773,엑셈,20250321,연
356680,사업보고서 (2024.12),20250319000691,엑스게이트,20250319,
070300,사업보고서 (2024.12),20250314001648,엑스큐어,20250314,
317770,[기재정정]사업보고서 (2024.12),20250814003102,엑스페릭스,20250814,연
373200,[기재정정]사업보고서 (2024.12),20250814002714,엑스플러스,20250814,
069920,사업보고서 (2024.12),20250407004371,엑시온그룹,20250407,연
069920,사업보고서제출기한연장신고서 (2024.12),20250321001476,엑시온그룹,20250321,
092870,사업보고서 (2024.12),20250317000963,엑시콘,20250317,연
019490,사업보고서 (2024.12),20250321001008,엑시큐어하이트론,20250321,연
317870,사업보고서 (2024.12),20250320000717,엔바이오니아,20250320,연
067570,사업보고서 (2024.12),20250318001375,엔브이에이치코리아,20250318,연
236810,사업보고서 (2024.12),20250321001295,엔비티,20250321,연
333620,사업보고서 (2024.12),20250321000654,엔시스,20250321,연
101400,사업보고서 (2024.12),20250321000014,엔시트론,20250321,연
036570,[기재정정]사업보고서 (2024.12),20250328002285,엔씨소프트,20250328,연
078860,사업보고서 (2024.12),20250319001074,엔에스이엔엠,20250319,연
437780,사업보고서 (2024.12),20250318000087,엔에이치기업인수목적24호,20250318,
438580,사업보고서 (2024.12),20250319000861,엔에이치기업인수목적25호,20250319,
104200,[기재정정]사업보고서 (2024.12),20250709000276,NHN벅스,20250709,
060250,[기재정정]사업보고서 (2024.12),20250327000536,NHN KCP,20250327,연
400760,사업보고서 (2025.06),20250915000322,NH올원리츠,20250915,연
400760,사업보고서 (2024.12),20250314001464,NH올원리츠,20250314,연
005940,사업보고서 (2024.12),20250313000770,NH투자증권,20250313,연
265740,사업보고서 (2024.12),20250314000633,엔에프씨,20250314,
053290,사업보고서 (2024.12),20250318000695,NE능률,20250318,
354200,사업보고서 (2024.12),20250321001896,엔젠바이오,20250321,연
455900,사업보고서 (2024.12),20250320000478,엔젤로보틱스,20250320,
419080,사업보고서 (2024.12),20250320001003,엔젯,20250320,
208860,[기재정정]사업보고서 (2024.12),20250408003372,다산디엠씨,20250408,
183490,사업보고서 (2024.12),20250318000840,엔지켐생명과학,20250318,연
085310,사업보고서 (2024.12),20250319000323,엔케이,20250319,연
182400,[기재정정]사업보고서 (2024.12),20250812000814,엔케이맥스,20250812,연
182400,[기재정정]사업보고서 (2023.12),20250623000200,엔케이맥스,20250623,연
348370,[기재정정]사업보고서 (2024.12),20250324000916,엔켐,20250324,연
069410,사업보고서 (2024.12),20250312001102,엔텔스,20250312,연
227950,사업보고서 (2024.12),20250321001446,엔투텍,20250321,연
291230,사업보고서 (2024.12),20250313001029,엔피,20250313,연
198080,사업보고서 (2024.12),20250312000683,캐프,20250312,연
222160,사업보고서 (2024.12),20250319000827,NPX,20250319,연
048830,사업보고서 (2024.12),20250319000630,엔피케이,20250319,연
096870,사업보고서 (2024.12),20250319000751,엘디티,20250319,
900140,사업보고서 (2024.12),20250425000879,엘브이엠씨,20250425,연
061970,[기재정정]사업보고서 (2024.12),20250320001686,LB세미콘,20250320,연
309960,사업보고서 (2024.12),20250318000691,LB인베스트먼트,20250318,연
290650,사업보고서 (2024.12),20250321001430,엘앤씨바이오,20250321,연
066970,사업보고서 (2024.12),20250311001260,엘앤에프,20250311,연
156100,[기재정정]사업보고서 (2024.12),20250317000738,엘앤케이바이오,20250317,연
060370,사업보고서 (2024.12),20250317000848,LS마린솔루션,20250317,연
417200,사업보고서 (2024.12),20250314001275,LS머트리얼즈,20250314,연
078020,[기재정정]사업보고서 (2024.12),20250319000847,LS증권,20250319,연
322180,사업보고서 (2024.12),20250312001153,LS티라유텍,20250312,연
108670,사업보고서 (2024.12),20250318001456,LX하우시스,20250318,연
383800,사업보고서 (2024.12),20250321001172,LX홀딩스,20250321,연
073110,사업보고서 (2024.12),20250320001345,엘엠에스,20250320,연
083310,사업보고서 (2024.12),20250321000995,엘오티베큠,20250321,연
064400,사업보고서 (2024.12),20250311001270,LG씨엔에스,20250311,연
037560,사업보고서 (2024.12),20250306000713,LG헬로비전,20250306,연
037950,사업보고서 (2024.12),20250310000844,엘컴텍,20250310,연
225190,사업보고서 (2024.12),20250318001425,LK삼양,20250318,연
489500,사업보고서 (2024.12),20250321001821,엘케이켐,20250321,연
170920,[기재정정]사업보고서 (2024.12),20250328001821,엘티씨,20250328,연
476080,사업보고서 (2024.12),20250320001408,M83,20250320,연
058630,사업보고서 (2024.12),20250314000862,엠게임,20250314,연
226590,사업보고서 (2024.12),20250319000452,엠디바이스,20250319,
058970,[기재정정]사업보고서 (2024.12),20250311001210,엠로,20250311,연
097520,사업보고서 (2024.12),20250318001032,엠씨넥스,20250318,연
373170,사업보고서 (2024.12),20250320001600,엠아이큐브솔루션,20250320,
179290,사업보고서 (2024.12),20250319001023,엠아이텍,20250319,
484870,사업보고서 (2024.12),20250319000653,엠앤씨솔루션,20250319,
009780,사업보고서 (2024.12),20250320000679,엠에스씨,20250320,연
123040,[첨부추가]사업보고서 (2024.12),20250320000912,엠에스오토텍,20250320,연
432980,사업보고서 (2024.12),20250320000930,엠에프씨,20250320,
413390,[기재정정]사업보고서 (2024.12),20250407001874,엠오티,20250407,연
032790,사업보고서 (2024.12),20250320001083,엠젠솔루션,20250320,연
033160,사업보고서 (2024.12),20250321001427,엠케이전자,20250321,연
347890,사업보고서 (2024.12),20250319000408,엠투아이,20250319,
033310,사업보고서 (2024.12),20250320001541,엠투엔,20250320,연
259630,사업보고서 (2024.12),20250317000620,엠플러스,20250317,연
105550,사업보고서 (2024.12),20250321001582,엣지파운드리,20250321,연
060850,사업보고서 (2024.12),20250318001221,영림원소프트랩,20250318,연
014440,사업보고서 (2024.12),20250312000962,영보화학,20250312,연
143540,[기재정정]사업보고서 (2024.12),20250814002768,영우디에스피,20250814,연
111770,사업보고서 (2024.12),20250321001998,영원무역,20250321,연
009970,사업보고서 (2024.12),20250321001884,영원무역홀딩스,20250321,연
003520,[기재정정]사업보고서 (2024.12),20250814000584,영진약품,20250814,
000670,[기재정정]사업보고서 (2024.12),20250401003228,영풍,20250401,연
006740,[기재정정]사업보고서 (2024.12),20250411003513,블루산업개발,20250411,연
012280,사업보고서 (2024.12),20250318000559,영화금속,20250318,
265560,사업보고서 (2024.12),20250318001203,영화테크,20250318,연
012160,[기재정정]사업보고서 (2024.12),20250328001676,영흥,20250328,연
036000,사업보고서 (2024.12),20250321000572,예림당,20250321,연
250930,사업보고서 (2024.12),20250321001918,예선테크,20250321,연
053280,사업보고서 (2024.12),20250318000713,예스24,20250318,연
122640,사업보고서 (2024.12),20250318001433,예스티,20250318,연
900300,사업보고서 (2024.12),20250430001271,오가닉티코스메틱,20250430,연
045060,사업보고서 (2024.12),20250317000652,오공,20250317,연
192410,사업보고서 (2024.12),20250321001889,오늘이엔엠,20250321,연
080520,사업보고서 (2024.12),20250313000454,오디텍,20250313,연
007310,사업보고서 (2024.12),20250318000979,오뚜기,20250318,연
039830,[기재정정]사업보고서 (2024.12),20250814002354,오로라,20250814,연
322310,사업보고서 (2024.12),20250312000665,오로스테크놀로지,20250312,연
046120,사업보고서 (2024.12),20250318001153,오르비텍,20250318,연
475830,사업보고서 (2024.12),20250320001560,오름테라퓨틱,20250320,연
014940,사업보고서 (2024.12),20250314000147,오리엔탈정공,20250314,연
002630,사업보고서 (2025.03),20250619000265,오리엔트바이오,20250619,
002630,[기재정정]사업보고서 (2019.03),20250613000401,오리엔트바이오,20250613,연
065500,[기재정정]사업보고서 (2024.12),20250408001066,오리엔트정공,20250408,연
271560,[기재정정]사업보고서 (2024.12),20250808000624,오리온,20250808,연
001800,사업보고서 (2024.12),20250318000980,오리온홀딩스,20250318,연
010470,사업보고서 (2024.12),20250318000952,오리콤,20250318,연
417860,사업보고서 (2024.12),20250320001164,오브젠,20250320,
352910,[기재정정]사업보고서 (2024.12),20250814002215,오비고,20250814,연
053980,사업보고서 (2024.12),20250320001443,오상자이엘,20250320,연
036220,사업보고서 (2024.12),20250319001053,오상헬스케어,20250319,연
052420,사업보고서 (2024.12),20250319000912,오성첨단소재,20250319,연
052300,[기재정정]사업보고서 (2024.12),20250711000441,오션인더블유,20250711,연
039200,사업보고서 (2024.12),20250319000506,오스코텍,20250319,연
031510,[기재정정]사업보고서 (2024.12),20250526000339,오스템,20250526,연
010060,[첨부정정]사업보고서 (2024.12),20250318001243,OCI홀딩스,20250318,연
368970,사업보고서 (2024.12),20250318000558,오에스피,20250318,연
138080,[첨부추가]사업보고서 (2024.12),20250320001284,오이솔루션,20250320,연
080580,사업보고서 (2024.12),20250321000018,오킨스전자,20250321,연
067170,[첨부추가]사업보고서 (2024.12),20250319001140,오텍,20250319,연
353590,사업보고서 (2024.12),20250321000636,오토앤,20250321,연
173130,사업보고서 (2024.12),20250321000423,오파스넷,20250321,연
049480,[첨부추가]사업보고서 (2024.12),20250320001668,오픈베이스,20250320,연
394280,사업보고서 (2024.12),20250320000861,오픈엣지테크놀로지,20250320,연
309930,사업보고서 (2024.12),20250319001003,조이웍스앤코,20250319,연
476060,사업보고서 (2024.12),20250314001343,온코닉테라퓨틱스,20250314,
382150,사업보고서 (2024.12),20250320001414,온코크로스,20250320,연
005320,사업보고서 (2024.12),20250320000926,온타이드,20250320,연
244460,사업보고서 (2024.12),20250407004393,올리패스,20250407,
244460,사업보고서제출기한연장신고서 (2024.12),20250321001095,올리패스,20250321,
226950,사업보고서 (2024.12),20250321001229,올릭스,20250321,연
057540,사업보고서 (2024.12),20250317000849,옴니시스템,20250317,연
131030,사업보고서 (2024.12),20250317000641,옵투스제약,20250317,
082210,[기재정정]사업보고서 (2024.12),20250324000082,옵트론텍,20250324,연
109080,[기재정정]사업보고서 (2024.12),20250811000487,옵티시스,20250811,
380540,사업보고서 (2024.12),20250320000691,옵티코어,20250320,연
153710,사업보고서 (2024.12),20250314001051,옵티팜,20250314,
051390,[기재정정]사업보고서 (2024.12),20250808000247,YW,20250808,연
432430,[기재정정]사업보고서 (2024.12),20250711000378,와이랩,20250711,연
338840,[첨부정정]사업보고서 (2024.12),20250718000564,와이바이오로직스,20250718,
057030,사업보고서 (2024.12),20250320000974,YBM넷,20250320,연
122990,사업보고서 (2024.12),20250319001104,와이솔,20250319,연
232140,사업보고서 (2024.12),20250318001423,와이씨,20250318,연
112290,사업보고서 (2024.12),20250320001693,와이씨켐,20250320,
065530,[첨부추가]사업보고서 (2024.12),20250324000885,와이어블,20250324,연
067900,사업보고서 (2024.12),20250317000860,와이엔텍,20250317,연
007530,사업보고서 (2024.12),20250314001551,와이엠,20250314,연
155650,[기재정정]사업보고서 (2024.12),20250708000176,와이엠씨,20250708,연
273640,[첨부추가]사업보고서 (2024.12),20250319000247,와이엠텍,20250319,
251370,[기재정정]사업보고서 (2024.12),20250814003550,와이엠티,20250814,연
066430,[기재정정]사업보고서 (2024.12),20250814002063,아이로보틱스,20250814,
209640,사업보고서 (2024.12),20250320001548,와이제이링크,20250320,연
096250,사업보고서 (2024.12),20250317000917,와이즈넛,20250317,연
273060,사업보고서 (2024.12),20250312001001,와이즈버즈,20250312,연
019210,사업보고서 (2024.12),20250318000722,와이지-원,20250318,연
122870,사업보고서 (2024.12),20250320001675,와이지엔터테인먼트,20250320,연
037270,사업보고서 (2024.12),20250320001394,YG PLUS,20250320,연
011690,사업보고서 (2024.12),20250319001127,와이투솔루션,20250319,
040300,[기재정정]사업보고서 (2024.12),20250520000070,YTN,20250520,
079000,사업보고서 (2024.12),20250318001383,와토스코리아,20250318,
316140,[첨부정정]사업보고서 (2024.12),20250318001303,우리금융지주,20250318,연
032820,사업보고서 (2024.12),20250318001148,우리기술,20250318,연
041190,사업보고서 (2024.12),20250320000645,우리기술투자,20250320,연
115440,사업보고서 (2024.12),20250318001387,우리넷,20250318,연
046970,사업보고서 (2024.12),20250320000968,우리로,20250320,연
082850,사업보고서 (2024.12),20250320000558,우리바이오,20250320,연
215360,[첨부정정]사업보고서 (2024.12),20250325000049,우리산업,20250325,연
072470,사업보고서 (2024.12),20250321001812,우리산업홀딩스,20250321,연
073560,사업보고서 (2024.12),20250317000601,우리손에프앤지,20250317,연
037400,사업보고서 (2024.12),20250320000569,우리엔터프라이즈,20250320,연
153490,사업보고서 (2024.12),20250320000571,우리이앤엘,20250320,연
101170,사업보고서 (2024.12),20250321001733,우림피티에스,20250321,연
006980,[기재정정]사업보고서 (2024.12),20250814003765,우성,20250814,연
066590,사업보고서 (2024.12),20250317000709,우수AMS,20250317,연
017370,사업보고서 (2024.12),20250318000772,우신시스템,20250318,연
103840,사업보고서 (2024.12),20250321000942,우양,20250321,
101970,사업보고서 (2024.12),20250326000506,우양에이치씨,20250326,
046940,사업보고서 (2024.12),20250320000415,우원개발,20250320,연
215380,사업보고서 (2024.12),20250320001539,우정바이오,20250320,
065680,[첨부추가]사업보고서 (2024.12),20250318000538,우주일렉트로,20250318,연
105840,사업보고서 (2024.12),20250313001154,우진,20250313,연
018620,사업보고서 (2024.12),20250327001067,우진비앤지,20250327,연
018620,사업보고서제출기한연장신고서 (2024.12),20250321000016,우진비앤지,20250321,
010400,[기재정정]사업보고서 (2024.12),20250711000031,우진아이엔에스,20250711,연
457550,사업보고서 (2024.12),20250313001083,우진엔텍,20250313,
049800,사업보고서 (2024.12),20250321000814,우진플라임,20250321,연
016880,사업보고서 (2024.12),20250320001474,웅진,20250320,연
095720,사업보고서 (2024.12),20250320001745,웅진씽크빅,20250320,연
396470,사업보고서 (2024.12),20250319000673,워트,20250319,연
005820,사업보고서 (2024.12),20250321000993,원림,20250321,연
307280,사업보고서 (2024.12),20250320000841,원바이오젠,20250320,연
032940,사업보고서 (2024.12),20250321001064,원익,20250321,연
104830,사업보고서 (2024.12),20250318000996,원익머트리얼즈,20250318,연
240810,[기재정정]사업보고서 (2024.12),20250325000491,원익IPS,20250325,연
014190,사업보고서 (2024.12),20250317000887,원익큐브,20250317,연
074600,[기재정정]사업보고서 (2024.12),20250325000302,원익QnC,20250325,연
217820,사업보고서 (2024.12),20250318001050,원익피앤이,20250318,연
030530,사업보고서 (2024.12),20250320001700,원익홀딩스,20250320,연
012620,사업보고서 (2024.12),20250317000640,원일특강,20250317,연
382840,[기재정정]사업보고서 (2024.12),20250814003782,원준,20250814,연
336570,[기재정정]사업보고서 (2024.12),20250321000358,원텍,20250321,연
376980,사업보고서 (2024.12),20250321001066,원티드랩,20250321,연
008370,[첨부추가]사업보고서 (2024.12),20250320000892,원풍,20250320,연
008290,[기재정정]사업보고서 (2024.12),20251120000429,원풍물산,20251120,
101160,사업보고서 (2024.12),20250319000351,월덱스,20250319,연
336060,[기재정정]사업보고서 (2024.12),20250411000161,웨이버스,20250411,연
095270,[기재정정]사업보고서 (2024.12),20250710000573,웨이브일렉트로,20250710,연
289930,사업보고서 (2024.12),20250318000681,웨이비스,20250318,
010600,사업보고서 (2024.12),20250328001159,웰바이오텍,20250328,연
065950,사업보고서 (2024.12),20250318001051,웰크론,20250318,연
076080,사업보고서 (2024.12),20250317000921,웰크론한텍,20250317,연
043590,사업보고서 (2024.12),20250321000966,웰킵스하이텍,20250321,연
196700,사업보고서 (2024.12),20250318001323,웹스,20250318,연
069080,사업보고서 (2024.12),20250320000704,웹젠,20250320,연
053580,사업보고서 (2024.12),20250314001644,웹케시,20250314,연
479960,사업보고서 (2024.12),20250321001208,위너스,20250321,
071460,사업보고서 (2024.12),20250331001973,위니아,20250331,연
377460,[기재정정]사업보고서 (2024.12),20250822000240,위니아에이드,20250822,연
044340,[기재정정]사업보고서 (2024.12),20250321000302,위닉스,20250321,연
330350,사업보고서 (2024.12),20250320000683,위더스제약,20250320,
348350,사업보고서 (2024.12),20250314000933,위드텍,20250314,연
112040,사업보고서 (2024.12),20250320001699,위메이드,20250320,연
101730,사업보고서 (2024.12),20250313001305,위메이드맥스,20250313,연
123420,사업보고서 (2024.12),20250313001411,위메이드플레이,20250313,연
065370,[기재정정]사업보고서 (2024.12),20250814001471,위세아이텍,20250814,연
038620,사업보고서 (2024.12),20250318001109,위즈코프,20250318,연
299900,사업보고서 (2024.12),20250319001066,위지윅스튜디오,20250319,연
036090,사업보고서 (2024.12),20250321001992,위지트,20250321,연
459100,사업보고서 (2024.12),20250314001548,위츠,20250314,연
136540,사업보고서 (2024.12),20250319000670,윈스테크넷,20250319,연
097800,사업보고서 (2024.12),20250318001226,윈팩,20250318,
192390,사업보고서 (2024.12),20250321000411,윈하이텍,20250321,연
008600,사업보고서 (2024.12),20250327001289,윌비스,20250327,연
008600,사업보고서제출기한연장신고서 (2024.12),20250320001373,윌비스,20250320,
335870,사업보고서 (2024.12),20250321000933,윙스풋,20250321,
900340,사업보고서 (2024.12),20250422000461,윙입푸드,20250422,연
014830,[기재정정]사업보고서 (2024.12),20250318000116,유니드,20250318,연
446070,사업보고서 (2024.12),20250319000185,유니드비티플러스,20250319,
036200,사업보고서 (2024.12),20250307001164,유니셈,20250307,연
018000,사업보고서 (2024.12),20250320001401,유니슨,20250320,연
047400,사업보고서 (2024.12),20250319000740,유니온머티리얼,20250319,연
203450,사업보고서 (2024.12),20250320000606,유니온바이오메트릭스,20250320,연
000910,사업보고서 (2024.12),20250320001552,유니온,20250320,연
011330,[기재정정]사업보고서 (2024.12),20250807000215,유니켐,20250807,
077500,사업보고서 (2024.12),20250320001187,유니퀘스트,20250320,연
011320,사업보고서 (2024.12),20250314001411,유니크,20250314,연
086390,사업보고서 (2024.12),20250320001517,유니테스트,20250320,연
241690,사업보고서 (2024.12),20250321001940,유니테크노,20250321,연
142210,사업보고서 (2024.12),20250319000602,유니트론텍,20250319,연
389680,사업보고서 (2024.12),20250321001808,유디엠텍,20250321,
088340,사업보고서 (2024.12),20250320000692,유라클,20250320,연
048430,사업보고서 (2024.12),20250318000569,유라테크,20250318,연
206650,사업보고서 (2024.12),20250318000779,유바이오로직스,20250318,
089850,사업보고서 (2024.12),20250320001332,유비벨록스,20250320,연
032620,사업보고서 (2024.12),20250317000909,유비케어,20250317,연
264450,사업보고서 (2024.12),20250318001071,유비쿼스,20250318,연
078070,[첨부추가]사업보고서 (2024.12),20250318001391,유비쿼스홀딩스,20250318,연
002920,사업보고서 (2024.12),20250317000557,유성기업,20250317,연
024800,사업보고서 (2024.12),20250328002304,유성티엔에스,20250328,연
024800,사업보고서제출기한연장신고서 (2024.12),20250321000957,유성티엔에스,20250321,
000700,[첨부정정]사업보고서 (2024.12),20250331003248,유수홀딩스,20250331,연
054930,사업보고서 (2024.12),20250320000730,유신,20250320,연
069330,사업보고서 (2024.12),20250314000811,유아이디,20250314,연
049520,사업보고서 (2024.12),20250314001143,유아이엘,20250314,연
435380,[기재정정]사업보고서 (2024.12),20250304000588,유안타제10호기업인수목적,20250304,
003470,사업보고서 (2024.12),20250313000247,유안타증권,20250313,연
263770,사업보고서 (2024.12),20250318000805,유에스티,20250318,
072130,[기재정정]사업보고서 (2024.12),20250328001604,유엔젤,20250328,연
000220,사업보고서 (2024.12),20250319000817,유유제약,20250319,연
388720,사업보고서 (2024.12),20250318000225,유일로보틱스,20250318,
340930,[기재정정]사업보고서 (2024.12),20250814003264,유일에너테크,20250814,연
023410,[기재정정]사업보고서 (2024.12),20250319000352,유진기업,20250319,연
056080,사업보고서 (2024.12),20250320001316,유진로봇,20250320,
084370,사업보고서 (2024.12),20250320000992,유진테크,20250320,연
240600,사업보고서 (2024.12),20250318001135,유진테크놀로지,20250318,연
001200,사업보고서 (2024.12),20250318000789,유진증권,20250318,연
221800,사업보고서 (2024.12),20250320000233,유투바이오,20250320,
179900,사업보고서 (2024.12),20250321001588,유티아이,20250321,연
263050,사업보고서 (2024.12),20250321000920,유틸렉스,20250321,연
000100,사업보고서 (2024.12),20250312001137,유한양행,20250312,연
003460,[기재정정]사업보고서 (2024.12),20250814002278,유화증권,20250814,
